ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,CONSUMER,Prevention of Food Adulternation Act 1954,1,0,0,1
A - IPC Crime,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0
A - IPC Crime,COPY RIGHT ACT 1957,By Company,34,1,6,0
A - IPC Crime,COPY RIGHT ACT 1957,By Individual,20,0,3,1
A - IPC Crime,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0,0,0,0
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,400,106,78,66
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,90,20,23,13
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,141,24,27,21
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,38,5,4,5
A - IPC Crime,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,29,0,1,0
A - IPC Crime,CHILDREN ACT,The Prohibition of Child Marriage Act - 2006,81,22,14,25
A - IPC Crime,CHILDREN ACT,Juvenile Justice Act 1986,30,3,10,5
A - IPC Crime,CHILDREN ACT,Probation of offenders Act 1958,0,0,0,0
A - IPC Crime,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - State,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - State,0,0,0,0
A - IPC Crime,CUSTOMS,Customs Act 1962,0,0,0,0
A - IPC Crime,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0
A - IPC Crime,Explosives,Explosives Substances Act 1908,49,4,5,5
A - IPC Crime,Explosives,Explosives Act 1884,71,2,7,3
A - IPC Crime,Explosives,Inflammable Substance Act 1952,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0
A - IPC Crime,FOREIGNER,Foreigners Act 1946,12,2,1,0
A - IPC Crime,FOREIGNER,Registration of Foreigners Act 1939,0,0,0,0
A - IPC Crime,FOREST,Indian Forest Act 1927,0,0,0,0
A - IPC Crime,FOREST,Forest (Conservation) Act 1980,2,0,1,0
A - IPC Crime,HIJACKING,Foreign Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - Outside India,0,0,0,0
A - IPC Crime,IMMORAL TRAFFIC,Organised,39,1,8,2
A - IPC Crime,IMMORAL TRAFFIC,Un-Organised,45,2,11,5
A - IPC Crime,BONDED LABOUR SYSTEM,NA,3,1,0,0
A - IPC Crime,INDIAN MOTOR VEHICLE,NA,6,0,1,0
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,1101,14,133,18
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,757,15,97,21
A - IPC Crime,PASSPORT ACT,Foreigner,2,0,0,0
A - IPC Crime,PASSPORT ACT,Indian,14,0,3,7
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,6,0,6,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Parliament,3,0,3,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Other Elected Bodies,4,0,3,0
A - IPC Crime,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),2661,46,505,157
A - IPC Crime,KARNATAKA POLICE ACT 1963,Street Gambling (87),3075,915,977,685
A - IPC Crime,KARNATAKA POLICE ACT 1963,House Gambling (79 & 80),96,43,22,31
A - IPC Crime,KARNATAKA POLICE ACT 1963,Betting ,197,3,133,11
A - IPC Crime,KARNATAKA POLICE ACT 1963,Others ,160,9,29,15
A - IPC Crime,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,NA,132,13,95,7
A - IPC Crime,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",NA,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,31,0,30,0
A - IPC Crime,PREVENTION OF TERRORISM ACT (POTA),NA,0,0,0,0
A - IPC Crime,RAILWAYS ACT,Indian Railways Act 1989,2,0,2,0
A - IPC Crime,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0,0,0,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,NA,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Dowry Prohibition,640,81,125,50
A - IPC Crime,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,0,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,NA,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,NA,7,3,2,3
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",NA,91,39,18,14
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,1404,0,421,981
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,137,63,33,34
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,667,3,87,575
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,3248,481,639,1257
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,17,1,4,2
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,5,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,2,0,2,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Acdt 1964 & 2007,35,5,7,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,47,22,11,11
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,3,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,8,0,2,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,3,2,1,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,21,1,4,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,2,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,2,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,5,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,15,0,1,14
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,139,47,32,30
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,7,0,1,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,294,14,133,137
A - IPC Crime,CYBER CRIME,"Information Technology Act 2000, 2009",2253,960,413,368
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,1,0,0,0
A - IPC Crime,POCSO,Rape,703,127,140,71
A - IPC Crime,POCSO,Others ,291,32,45,34
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,4,1,0,1
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,205,49,48,36
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,1935,496,401,324
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,75,10,14,9
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,26,9,4,4
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,2,0,0,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,3,1,1,0
A - IPC Crime,Murder for other reasons,NA,171,31,36,23
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,0,0,0,0
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,19,1,3,1
A - IPC Crime,Attempt to Commit murder for other reasons,NA,319,84,75,54
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,2,1,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,69,19,9,11
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,856,139,190,101
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,65,19,15,4
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,84,3,19,7
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0
A - IPC Crime,Pornography,NA,0,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,66,17,13,20
A - IPC Crime,Offences related to Marriage,NA,12,1,1,1
A - IPC Crime,Cyber Crimes,NA,488,126,92,78
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,18,8,3,0
A - IPC Crime,Kidnapping & Abduction of Children,NA,1075,129,208,142
A - IPC Crime,For Ransom - of Children,NA,5,0,1,0
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,0,1,0,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,1,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,12,1,4,2
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,81,22,14,25
A - IPC Crime,POCSO Act,NA,995,159,185,105
A - IPC Crime,Death of Children due to miscarriage,NA,2,2,0,1
A - IPC Crime,Juvenile Justice Act,NA,30,3,10,5
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,29,0,1,0
A - IPC Crime,Probation of Offenders Act,NA,0,0,0,0
A - IPC Crime,Murder,NA,34,6,1,7
A - IPC Crime,Rape,NA,70,24,21,8
A - IPC Crime,Kidnapping,NA,9,0,3,0
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,0,0,0,0
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,556,125,107,90
