ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0
A - IPC Crime,COPY RIGHT ACT 1957,By Company,8,7,5,8
A - IPC Crime,COPY RIGHT ACT 1957,By Individual,5,1,5,5
A - IPC Crime,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0,1,0,0
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,87,78,77,87
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,18,22,23,18
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,32,30,28,32
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,13,14,4,13
A - IPC Crime,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,14,10,5,14
A - IPC Crime,CHILDREN ACT,The Prohibition of Child Marriage Act - 2006,7,9,16,7
A - IPC Crime,CHILDREN ACT,Juvenile Justice Act 1986,7,5,4,7
A - IPC Crime,CHILDREN ACT,Probation of offenders Act 1958,0,0,0,0
A - IPC Crime,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,2,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - State,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - State,0,0,0,0
A - IPC Crime,CUSTOMS,Customs Act 1962,0,0,0,0
A - IPC Crime,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0
A - IPC Crime,Explosives,Explosives Substances Act 1908,7,3,5,7
A - IPC Crime,Explosives,Explosives Act 1884,11,2,10,11
A - IPC Crime,Explosives,Inflammable Substance Act 1952,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0
A - IPC Crime,FOREIGNER,Foreigners Act 1946,6,8,3,6
A - IPC Crime,FOREIGNER,Registration of Foreigners Act 1939,0,1,0,0
A - IPC Crime,FOREST,Indian Forest Act 1927,0,0,0,0
A - IPC Crime,FOREST,Forest (Conservation) Act 1980,1,0,0,1
A - IPC Crime,HIJACKING,Foreign Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - Outside India,0,0,0,0
A - IPC Crime,IMMORAL TRAFFIC,Organised,9,16,14,9
A - IPC Crime,IMMORAL TRAFFIC,Un-Organised,6,12,9,6
A - IPC Crime,BONDED LABOUR SYSTEM,NA,2,0,1,2
A - IPC Crime,INDIAN MOTOR VEHICLE,NA,3,0,0,3
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,218,62,88,218
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,115,60,126,115
A - IPC Crime,PASSPORT ACT,Foreigner,1,3,2,1
A - IPC Crime,PASSPORT ACT,Indian,2,3,3,2
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,0,0,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Parliament,0,0,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Other Elected Bodies,0,1,19,0
A - IPC Crime,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),649,519,331,649
A - IPC Crime,KARNATAKA POLICE ACT 1963,Street Gambling (87),464,394,241,464
A - IPC Crime,KARNATAKA POLICE ACT 1963,House Gambling (79 & 80),17,12,18,17
A - IPC Crime,KARNATAKA POLICE ACT 1963,Betting ,20,18,12,20
A - IPC Crime,KARNATAKA POLICE ACT 1963,Others ,47,39,26,47
A - IPC Crime,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,NA,10,8,34,10
A - IPC Crime,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",NA,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,0,0,0,0
A - IPC Crime,PREVENTION OF TERRORISM ACT (POTA),NA,0,0,0,0
A - IPC Crime,RAILWAYS ACT,Indian Railways Act 1989,0,2,0,0
A - IPC Crime,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0,0,1,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,NA,0,1,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Dowry Prohibition,158,152,143,158
A - IPC Crime,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,0,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,NA,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,NA,1,1,0,1
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",NA,13,31,5,13
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,22,21,32,22
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,339,473,866,339
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,3,8,7,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,1,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Acdt 1964 & 2007,20,3,6,20
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,3,9,5,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,0,2,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,0,0,2,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,0,,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,3,4,5,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,0,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,0,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,6,8,6,6
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,0,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,1,2,1,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,0,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,20,53,19,20
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,2,3,4,2
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,9,13,8,9
A - IPC Crime,CYBER CRIME,"Information Technology Act 2000, 2009",562,473,855,562
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,2,0,2,2
A - IPC Crime,POCSO,Rape,109,159,124,109
A - IPC Crime,POCSO,Others ,66,64,44,66
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,0,1,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,42,36,37,42
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,397,404,301,397
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,16,17,15,16
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,6,5,2,6
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,1,0,1,1
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,1,1,1,1
A - IPC Crime,Murder for other reasons,NA,36,34,37,36
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,0,0,1,0
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,8,2,7,8
A - IPC Crime,Attempt to Commit murder for other reasons,NA,78,55,59,78
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,0,0,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,16,15,15,16
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,215,227,161,215
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,15,9,9,15
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,15,28,23,15
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0
A - IPC Crime,Pornography,NA,0,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,8,5,2,8
A - IPC Crime,Offences related to Marriage,NA,3,2,4,3
A - IPC Crime,Cyber Crimes,NA,109,93,206,109
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,8,11,4,8
A - IPC Crime,Kidnapping & Abduction of Children,NA,246,222,177,246
A - IPC Crime,For Ransom - of Children,NA,2,3,1,2
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,0,0,0,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,3,4,1,3
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,7,9,16,7
A - IPC Crime,POCSO Act,NA,177,225,170,177
A - IPC Crime,Death of Children due to miscarriage,NA,0,1,1,0
A - IPC Crime,Juvenile Justice Act,NA,7,5,4,7
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,14,10,5,14
A - IPC Crime,Probation of Offenders Act,NA,0,0,0,0
A - IPC Crime,Murder,NA,7,6,5,7
A - IPC Crime,Rape,NA,11,16,15,11
A - IPC Crime,Kidnapping,NA,2,1,1,2
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,0,1,0,0
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,130,120,111,130
