id,name,district_id,taluk_id,latitude,longitude,geom
138,Inter State Border Check Post,1,,17.448104,75.849553,POINT(75.849553 17.448104)
139,Irritty Police Station,1,,11.995342,75.679849,POINT(75.679849 11.995342)
140,Islampur Police Station,1,,17.051735,74.269906,POINT(74.269906 17.051735)
141,J J R Nagar Police station,1,,12.964359,77.555159,POINT(77.555159 12.964359)
142,JC Nagara Police Station,1,,13.005717,77.593412,POINT(77.593412 13.005717)
143,JP Nagar Police Station,1,,12.911851,77.587541,POINT(77.587541 12.911851)
144,Jalahalli Police Station,1,,13.048648,77.549567,POINT(77.549567 13.048648)
145,Jat Police Station,1,,17.050249,75.208504,POINT(75.208504 17.050249)
146,Jayalakshamipuram Police Station,1,,12.323573,76.612874,POINT(76.612874 12.323573)
147,Jayanagar 4th Block Police Station,1,,12.928565,77.581366,POINT(77.581366 12.928565)
148,Jeevan Bhima Nagar Police Station,1,,12.967771,77.655694,POINT(77.655694 12.967771)
149,Jejuri Police Line,1,,18.278302,74.16355,POINT(74.16355 18.278302)
150,Jejuri Police Station,1,,18.277555,74.163087,POINT(74.163087 18.277555)
151,Juna Rajawada Police Station,1,,16.694502,74.223529,POINT(74.223529 16.694502)
152,K R Police station,1,,12.297784,76.650543,POINT(76.650543 12.297784)
153,K.S.R.P. 2nd Battalion,1,,15.792122,74.467502,POINT(74.467502 15.792122)
154,Kadri Police Station,1,,12.890283,74.852674,POINT(74.852674 12.890283)
155,Kadugodi Police Station,1,,12.995384,77.757468,POINT(77.757468 12.995384)
156,Kadugondanahalli Police Station,1,,13.019412,77.619238,POINT(77.619238 13.019412)
157,Kadugondanahalli Traffic Police Station,1,,13.019814,77.619254,POINT(77.619254 13.019814)
158,Kagal Police Station,1,,16.575969,74.314575,POINT(74.314575 16.575969)
159,Kaggalipura Police Station,1,,12.80143,77.508513,POINT(77.508513 12.80143)
160,Kamalapura Police Station,1,,15.30589,76.473718,POINT(76.473718 15.30589)
161,Kannankurichi B 8 Police Station,1,,11.696746,78.176976,POINT(78.176976 11.696746)
162,Kannur Police Quarters,1,,11.878162,75.367646,POINT(75.367646 11.878162)
163,Karatagi Police Station,1,,15.600629,76.658014,POINT(76.658014 15.600629)
164,Karnataka State Reserve Police,1,,12.969131,77.616865,POINT(77.616865 12.969131)
165,Kasargod Traffic Police Station,1,,12.508519,74.992378,POINT(74.992378 12.508519)
166,Kengeri Police Station,1,,12.910491,77.481543,POINT(77.481543 12.910491)
167,Kitchipalayam B 5 Police Station,1,,11.647253,78.170258,POINT(78.170258 11.647253)
168,Kodangal police station,1,,17.107999,77.626128,POINT(77.626128 17.107999)
169,Kodigehalli Police Station,1,,13.062197,77.574109,POINT(77.574109 13.062197)
170,Konanakunte Police Station,1,,12.883835,77.566363,POINT(77.566363 12.883835)
171,Konandur Police Station,1,,13.810674,75.247492,POINT(75.247492 13.810674)
172,Koramangala Police Station,1,,12.941098,77.621411,POINT(77.621411 12.941098)
173,Kothakota Police Station,1,,16.363335,77.945297,POINT(77.945297 16.363335)
174,Kothanur Police Station,1,,13.055514,77.646326,POINT(77.646326 13.055514)
175,Krishna Rajendra Market Police Station,1,,12.96494,77.576188,POINT(77.576188 12.96494)
176,Krishnarajasagara Police Station,1,,12.406909,76.572806,POINT(76.572806 12.406909)
177,Kumarapattanam ps,1,,14.521205,75.786469,POINT(75.786469 14.521205)
178,Kumaraswamy Layout Police Station,1,,12.905094,77.562955,POINT(77.562955 12.905094)
179,Kumbalagodu Police Station,1,,12.884217,77.449857,POINT(77.449857 12.884217)
180,Kundapura Rural PS,1,,13.574157,74.772648,POINT(74.772648 13.574157)
181,Kurnool Rural Office Circle,1,,15.816552,78.04033,POINT(78.04033 15.816552)
182,Kutta Police Station,1,,11.968763,76.050786,POINT(76.050786 11.968763)
183,Kuvempunagara Police Station,1,,12.2863,76.619216,POINT(76.619216 12.2863)
184,Latur Gramin Police Station,1,,18.398387,76.602248,POINT(76.602248 18.398387)
185,Laxmipuri Police Station,1,,16.698725,74.227632,POINT(74.227632 16.698725)
186,Lokayuktha Police,1,,16.747668,77.128538,POINT(77.128538 16.747668)
187,MIDC Police Station,1,,16.873221,74.63142,POINT(74.63142 16.873221)
188,Maddur Police Station,1,,12.587151,77.041699,POINT(77.041699 12.587151)
189,Magadi Road Police Station,1,,12.974486,77.55125,POINT(77.55125 12.974486)
190,Mahadevapura Traffic Police,1,,12.996489,77.693564,POINT(77.693564 12.996489)
191,Mahadevpura Police Station,1,,12.996813,77.692838,POINT(77.692838 12.996813)
192,Mahalakshmipuram Police Station,1,,13.002841,77.547416,POINT(77.547416 13.002841)
193,Mahe Police Station,1,,11.704852,75.533519,POINT(75.533519 11.704852)
194,Mahila police station,1,,17.341093,77.890384,POINT(77.890384 17.341093)
195,Maleshwaram Police station,1,,12.996681,77.569671,POINT(77.569671 12.996681)
196,Malharpeth Police station,1,,17.34455,74.00484,POINT(74.00484 17.34455)
197,Mallur Police Station,1,,11.545299,78.142883,POINT(78.142883 11.545299)
198,Malpe Police Station,1,,13.36065,74.703679,POINT(74.703679 13.36065)
199,Malur Police Station,1,,13.002609,77.938556,POINT(77.938556 13.002609)
200,Manipal Police Station,1,,13.349191,74.785973,POINT(74.785973 13.349191)
201,Marathahalli Police Station,1,,12.945549,77.697947,POINT(77.697947 12.945549)
202,Market Police Station,1,,17.670196,75.906737,POINT(75.906737 17.670196)
203,Market Police Station,1,,15.862432,74.51973,POINT(74.51973 15.862432)
204,Mattannur Police Station,1,,11.930993,75.570577,POINT(75.570577 11.930993)
205,Mico Layout Police Station,1,,12.908637,77.610565,POINT(77.610565 12.908637)
206,Mico Layout Police Station,1,,12.908585,77.610698,POINT(77.610698 12.908585)
207,Mico Layout Traffic Police Station,1,,12.913204,77.600983,POINT(77.600983 12.913204)
208,Modi Police Station,1,,17.65904,75.900554,POINT(75.900554 17.65904)
209,Muddebihal Police Station,1,,16.349083,76.128848,POINT(76.128848 16.349083)
210,NIMHANS Police Outpost,1,,12.940615,77.594921,POINT(77.594921 12.940615)
211,Nallappa Thana Police Station,1,,12.308128,76.647248,POINT(76.647248 12.308128)
212,Nandini Layout Police Station,1,,13.012468,77.536829,POINT(77.536829 13.012468)
213,Nani Hills Police Station,1,,13.368885,77.684202,POINT(77.684202 13.368885)
214,Navanagar Police Station,1,,15.392875,75.081499,POINT(75.081499 15.392875)
215,Navi Peth Police Station,1,,17.675573,75.898891,POINT(75.898891 17.675573)
216,Nelamangala Police station,1,,13.099688,77.39108,POINT(77.39108 13.099688)
217,Nelamangala Rural Police station,1,,13.095895,77.403646,POINT(77.403646 13.095895)
218,Nelamangala Traffic Police Station,1,,13.092724,77.391214,POINT(77.391214 13.092724)
219,Office Of The Assistant Commissioner Whitefield Subdivision,1,,12.996475,77.693678,POINT(77.693678 12.996475)
220,Office of Circle Inspector of Police,1,,13.314961,76.940038,POINT(76.940038 13.314961)
221,Office of Circle Inspector of Police,1,,11.831855,75.565972,POINT(75.565972 11.831855)
222,Office of the Assisstant Commisioner of the Police,1,,13.100137,77.583962,POINT(77.583962 13.100137)
223,"Office of the Deputy Superintendent of Police, Kundapura.",1,,13.618363,74.691436,POINT(74.691436 13.618363)
224,Old Police Station,1,,13.313118,77.145152,POINT(77.145152 13.313118)
225,One town Police Station,1,,14.678074,77.608502,POINT(77.608502 14.678074)
226,PALLOOR POLICE STATION,1,,11.732353,75.539992,POINT(75.539992 11.732353)
227,POICE CHOUKI YEDSHI,1,,18.322686,75.963323,POINT(75.963323 18.322686)
228,PSI quarters,1,,12.40777,76.577701,POINT(76.577701 12.40777)
229,Palapatti B 10 Police Station,1,,11.669956,78.139485,POINT(78.139485 11.669956)
230,Palapatti Police Station,1,,11.669908,78.139521,POINT(78.139521 11.669908)
231,Panamaram police station,1,,11.740254,76.071328,POINT(76.071328 11.740254)
232,Panamarathupatti Police Station,1,,11.561495,78.163966,POINT(78.163966 11.561495)
233,Pandeshwara Police Station,1,,12.856087,74.839313,POINT(74.839313 12.856087)
234,Peenya Police Station,1,,13.036011,77.521185,POINT(77.521185 13.036011)
235,Pension Mohalla Police Station,1,,13.0091,76.095484,POINT(76.095484 13.0091)
236,Police Aid Post Kakkayam,1,,11.552328,75.894024,POINT(75.894024 11.552328)
237,"Police Aid Post, Uppala",1,,12.67187,74.910467,POINT(74.910467 12.67187)
238,Police Assistance centre,1,,11.822789,76.089821,POINT(76.089821 11.822789)
239,Police Chowk,1,,17.342053,76.83776,POINT(76.83776 17.342053)
240,Police Circle Inspector Office,1,,13.166597,75.86681,POINT(75.86681 13.166597)
241,Police Commissioner Office,1,,15.870339,74.517193,POINT(74.517193 15.870339)
242,Police Control Room Police Station,1,,11.64257,78.145951,POINT(78.145951 11.64257)
243,Police Headquarter Latur,1,,18.389955,76.623439,POINT(76.623439 18.389955)
244,Police Headquarters,1,,12.969537,77.587762,POINT(77.587762 12.969537)
245,Police Headquarters,1,,12.969559,77.587855,POINT(77.587855 12.969559)
246,Police Help Booth,1,,11.633694,78.149501,POINT(78.149501 11.633694)
247,Police High Frequency Receiving Station,1,,15.762156,78.041989,POINT(78.041989 15.762156)
248,Police Office,1,,15.329426,74.767421,POINT(74.767421 15.329426)
249,Police Parade Ground,1,,16.843464,74.650581,POINT(74.650581 16.843464)
250,Police Quarters,1,,12.407754,76.577493,POINT(76.577493 12.407754)
251,Police Station,1,,12.936343,77.561501,POINT(77.561501 12.936343)
252,Police Station,1,,14.514982,75.806221,POINT(75.806221 14.514982)
253,Police Station,1,,15.935314,77.355997,POINT(77.355997 15.935314)
254,Police Station,1,,12.556425,75.39307,POINT(75.39307 12.556425)
255,Police Station,1,,17.180061,77.284989,POINT(77.284989 17.180061)
256,Police Station,1,,14.164156,77.812105,POINT(77.812105 14.164156)
257,Police Station,1,,15.265817,76.349724,POINT(76.349724 15.265817)
258,Police Station,1,,12.299899,76.678898,POINT(76.678898 12.299899)
259,Police Station,1,,15.264522,74.044373,POINT(74.044373 15.264522)
260,Police Station,1,,14.281877,74.450834,POINT(74.450834 14.281877)
261,Police Station,1,,14.718082,76.746568,POINT(76.746568 14.718082)
262,Police Station,1,,13.308372,77.148291,POINT(77.148291 13.308372)
263,Police Station,1,,14.789093,75.986509,POINT(75.986509 14.789093)
264,Police Station,1,,13.419171,75.253,POINT(75.253 13.419171)
265,Police Station,1,,16.829022,75.714846,POINT(75.714846 16.829022)
266,Police Station,1,,12.306512,78.073656,POINT(78.073656 12.306512)
267,Police Station,1,,16.623267,77.84066,POINT(77.84066 16.623267)
268,Police Station,1,,12.996563,77.642578,POINT(77.642578 12.996563)
269,Police Station,1,,11.817677,76.792439,POINT(76.792439 11.817677)
270,Police Station,1,,13.535236,75.365724,POINT(75.365724 13.535236)
271,Police Station,1,,13.863335,74.813518,POINT(74.813518 13.863335)
272,Police Station,1,,12.40622,76.572466,POINT(76.572466 12.40622)
273,Police Station,1,,17.130291,76.934503,POINT(76.934503 17.130291)
274,Police Station,1,,13.959276,76.61098,POINT(76.61098 13.959276)
275,Police Station,1,,13.199223,77.705658,POINT(77.705658 13.199223)
276,Police Station,1,,17.910074,77.514271,POINT(77.514271 17.910074)
277,Police Station,1,,15.3295,74.767107,POINT(74.767107 15.3295)
278,Police Station,1,,11.660456,76.162236,POINT(76.162236 11.660456)
279,"Police Station , noolpuzha",1,,11.605193,76.32455,POINT(76.32455 11.605193)
280,"Police Station ,Ambalavayal",1,,11.618407,76.210791,POINT(76.210791 11.618407)
281,"Police Station ,Bedakam",1,,12.468263,75.184,POINT(75.184 12.468263)
282,"Police Station ,Edacheri",1,,11.658558,75.611562,POINT(75.611562 11.658558)
283,"Police Station ,Kambalakkad",1,,11.688191,76.079424,POINT(76.079424 11.688191)
284,"Police Station ,Meenangadi",1,,11.660401,76.162213,POINT(76.162213 11.660401)
285,"Police Station ,Meppadi",1,,11.557757,76.131094,POINT(76.131094 11.557757)
286,"Police Station ,Nadapuram",1,,11.687107,75.652302,POINT(75.652302 11.687107)
287,"Police Station ,Nileshwar",1,,12.249252,75.131134,POINT(75.131134 12.249252)
288,"Police Station ,Padinjarathara",1,,11.691598,75.976335,POINT(75.976335 11.691598)
289,"Police Station ,Panamaram",1,,11.739073,76.073406,POINT(76.073406 11.739073)
290,"Police Station ,Rajapuram",1,,12.421092,75.247415,POINT(75.247415 12.421092)
291,"Police Station ,Thaliparamba",1,,12.037416,75.36305,POINT(75.36305 12.037416)
292,"Police Station ,Thirunelli",1,,11.900618,76.007645,POINT(76.007645 11.900618)
293,"Police Station ,Thondernadu",1,,11.743498,75.876554,POINT(75.876554 11.743498)
294,Police Station Chombala,1,,11.678378,75.552622,POINT(75.552622 11.678378)
295,Police Station Edakkad,1,,11.803185,75.446131,POINT(75.446131 11.803185)
296,Police Station Gopalpet,1,,16.389259,78.141611,POINT(78.141611 16.389259)
297,Police Station Latur Ghramine,1,,18.398335,76.60229,POINT(76.60229 18.398335)
298,Police Station Nawabpet,1,,17.428878,77.967395,POINT(77.967395 17.428878)
299,"Police Station, Alakode",1,,12.199692,75.46315,POINT(75.46315 12.199692)
300,"Police Station, Aralam",1,,11.971765,75.781946,POINT(75.781946 11.971765)
301,"Police Station, Chakkarakkal",1,,11.890339,75.45729,POINT(75.45729 11.890339)
302,"Police Station, Cherupuzha",1,,12.270923,75.360875,POINT(75.360875 12.270923)
303,"Police Station, Chokli",1,,11.722528,75.563469,POINT(75.563469 11.722528)
304,"Police Station, Chombala",1,,11.677851,75.552411,POINT(75.552411 11.677851)
305,"Police Station, Dharmadam",1,,11.774705,75.466106,POINT(75.466106 11.774705)
306,"Police Station, Edakkad",1,,11.803249,75.446186,POINT(75.446186 11.803249)
307,"Police Station, Hosdurg",1,,12.312718,75.091012,POINT(75.091012 12.312718)
308,"Police Station, Irikkur",1,,11.983548,75.553766,POINT(75.553766 11.983548)
309,"Police Station, Iritty",1,,11.992693,75.68139,POINT(75.68139 11.992693)
310,"Police Station, Kadirur",1,,11.781639,75.534667,POINT(75.534667 11.781639)
311,"Police Station, Kalpetta",1,,11.602998,76.084502,POINT(76.084502 11.602998)
312,"Police Station, Kannavam",1,,11.84428,75.659482,POINT(75.659482 11.84428)
313,"Police Station, Kannur Interantional Airport",1,,11.9148,75.551057,POINT(75.551057 11.9148)
314,"Police Station, Kannur Town",1,,11.873891,75.370978,POINT(75.370978 11.873891)
315,"Police Station, Karikkottakari",1,,12.000721,75.753775,POINT(75.753775 12.000721)
316,"Police Station, Kasaragod",1,,12.504429,74.986834,POINT(74.986834 12.504429)
317,"Police Station, Kelakam",1,,11.895397,75.808431,POINT(75.808431 11.895397)
318,"Police Station, Kenichira",1,,11.724118,76.143617,POINT(76.143617 11.724118)
319,"Police Station, Kolavaloor",1,,11.766205,75.625108,POINT(75.625108 11.766205)
320,"Police Station, Koorachundu",1,,11.541365,75.846729,POINT(75.846729 11.541365)
321,"Police Station, Kudiyanmala",1,,12.142635,75.550944,POINT(75.550944 12.142635)
322,"Police Station, Kuthuparamba",1,,11.831976,75.566155,POINT(75.566155 11.831976)
323,"Police Station, Malur",1,,11.890936,75.647175,POINT(75.647175 11.890936)
324,"Police Station, Manjeshwar",1,,12.715185,74.89113,POINT(74.89113 12.715185)
325,"Police Station, Marrakarkandy, Kannur City",1,,11.85831,75.393293,POINT(75.393293 11.85831)
326,"Police Station, Mattannur",1,,11.931178,75.570315,POINT(75.570315 11.931178)
327,"Police Station, Mayyil",1,,11.995128,75.448665,POINT(75.448665 11.995128)
328,"Police Station, Melparamba",1,,12.484674,75.057273,POINT(75.057273 12.484674)
329,"Police Station, Meppadi",1,,11.55317,76.130634,POINT(76.130634 11.55317)
330,"Police Station, Meppayur",1,,11.530642,75.709774,POINT(75.709774 11.530642)
331,"Police Station, Muzhakkunnu",1,,11.936909,75.707328,POINT(75.707328 11.936909)
332,"Police Station, Panoor",1,,11.759491,75.583212,POINT(75.583212 11.759491)
333,"Police Station, Pariyaram",1,,12.06923,75.295895,POINT(75.295895 12.06923)
334,"Police Station, Payangadi",1,,12.031051,75.265665,POINT(75.265665 12.031051)
335,"Police Station, Payyanur",1,,12.110171,75.210594,POINT(75.210594 12.110171)
336,"Police Station, Payyavoor",1,,12.043585,75.582836,POINT(75.582836 12.043585)
337,"Police Station, Peravoor",1,,11.899708,75.730573,POINT(75.730573 11.899708)
338,"Police Station, Peringome",1,,12.22388,75.313897,POINT(75.313897 12.22388)
339,"Police Station, Shirur Anatpal",1,,18.341856,76.841606,POINT(76.841606 18.341856)
340,"Police Station, Sreekandapuram",1,,12.046043,75.506019,POINT(75.506019 12.046043)
341,"Police Station, Ulikkal",1,,12.041069,75.662837,POINT(75.662837 12.041069)
342,"Police Station, Vadakara",1,,11.594591,75.588217,POINT(75.588217 11.594591)
343,"Police Station, Vadakara",1,,11.594421,75.58783,POINT(75.58783 11.594421)
344,"Police Station, Valapattanam",1,,11.92416,75.351279,POINT(75.351279 11.92416)
345,"Police Station, Valayam",1,,11.722245,75.670122,POINT(75.670122 11.722245)
346,"Police Station, Vellarikund",1,,12.366808,75.293629,POINT(75.293629 12.366808)
347,"Police Station, Vythiri",1,,11.549009,76.039289,POINT(76.039289 11.549009)
348,"Police Station,Adhur",1,,12.553472,75.184435,POINT(75.184435 12.553472)
349,"Police Station,Ambalathara",1,,12.371998,75.134064,POINT(75.134064 12.371998)
350,"Police Station,Badiadka",1,,12.588137,75.070296,POINT(75.070296 12.588137)
351,"Police Station,Bekal",1,,12.414974,75.022284,POINT(75.022284 12.414974)
352,"Police Station,Chandera",1,,12.185847,75.170704,POINT(75.170704 12.185847)
353,"Police Station,Cheemeni",1,,12.236994,75.230731,POINT(75.230731 12.236994)
354,"Police Station,Chittarikkal",1,,12.323843,75.357016,POINT(75.357016 12.323843)
355,"Police Station,Kannapuram",1,,11.992834,75.305811,POINT(75.305811 11.992834)
356,"Police Station,Kumbla",1,,12.594589,74.94438,POINT(74.94438 12.594589)
357,"Police Station,Kuttiady",1,,11.652044,75.753495,POINT(75.753495 11.652044)
358,"Police Station,Mananthavady",1,,11.797173,76.003843,POINT(76.003843 11.797173)
359,"Police Station,Payyoli",1,,11.513168,75.621034,POINT(75.621034 11.513168)
360,"Police Station,Perambra",1,,11.558981,75.757433,POINT(75.757433 11.558981)
361,"Police Station,Peruvannamoozhi",1,,11.598991,75.822125,POINT(75.822125 11.598991)
362,"Police Station,Pulpally",1,,11.793453,76.164876,POINT(76.164876 11.793453)
363,"Police Station,Thalapuzha",1,,11.842204,75.954877,POINT(75.954877 11.842204)
364,"Police Station,Vellamunda",1,,11.735046,75.935197,POINT(75.935197 11.735046)
365,"Police Station,Vidyanagar",1,,12.521274,75.016373,POINT(75.016373 12.521274)
366,"Police Station,sulthan bathery",1,,11.662895,76.260627,POINT(76.260627 11.662895)
367,Police Station.,1,,18.392013,77.116582,POINT(77.116582 18.392013)
368,"Police Training Center, Babhalgaon",1,,18.389406,76.624772,POINT(76.624772 18.389406)
369,Police Welfare Highschool,1,,18.3887,76.619447,POINT(76.619447 18.3887)
370,Police station,1,,15.053016,76.209664,POINT(76.209664 15.053016)
371,Police station,1,,14.621251,74.825326,POINT(74.825326 14.621251)
372,Police station,1,,12.681635,77.469718,POINT(77.469718 12.681635)
373,Police station,1,,15.397523,77.500958,POINT(77.500958 15.397523)
374,Police station Shirur Anantpal,1,,18.341834,76.841521,POINT(76.841521 18.341834)
375,"Police station, Thottilpalam",1,,11.677832,75.780128,POINT(75.780128 11.677832)
376,"Police station,umerga",1,,17.835979,76.629626,POINT(76.629626 17.835979)
377,Ponda Police Station,1,,15.399361,74.004288,POINT(74.004288 15.399361)
378,Pulakeshi Nagar Police Station,1,,12.999347,77.619613,POINT(77.619613 12.999347)
379,Quepem Police Station,1,,15.217839,74.06474,POINT(74.06474 15.217839)
380,R T Nagar Traffic Police station,1,,13.033376,77.588611,POINT(77.588611 13.033376)
381,RT Nagar Police Station,1,,13.024685,77.593196,POINT(77.593196 13.024685)
382,RTO Office Mananthavady,1,,11.749318,76.017488,POINT(76.017488 11.749318)
383,Rajaji Nagar Police Station,1,,12.994506,77.554298,POINT(77.554298 12.994506)
384,Rajaji Nagar Police Station,1,,12.99461,77.554366,POINT(77.554366 12.99461)
385,Rajarampuri Police Station,1,,16.690411,74.247102,POINT(74.247102 16.690411)
386,Ramamurthy Nagar Police Station,1,,13.004188,77.665939,POINT(77.665939 13.004188)
387,Regional Transport Office,1,,16.753434,77.125952,POINT(77.125952 16.753434)
388,Roza Police Station,1,,17.346114,76.85195,POINT(76.85195 17.346114)
389,Rural Police Station,1,,14.450992,75.920645,POINT(75.920645 14.450992)
390,Rural Police Station,1,,12.429662,75.725476,POINT(75.725476 12.429662)
391,Rural Police Station,1,,12.307464,76.29412,POINT(76.29412 12.307464)
392,Rural Police Station,1,,16.762891,77.132669,POINT(77.132669 16.762891)
393,Rural Police Station,1,,16.694831,76.845385,POINT(76.845385 16.694831)
394,"Rural Police Station, Supe",1,,18.333118,74.370637,POINT(74.370637 18.333118)
395,"Rural Police Station,Thyamagondulu",1,,13.21583,77.300644,POINT(77.300644 13.21583)
396,Rural Police station,1,,15.257207,74.621261,POINT(74.621261 15.257207)
397,Rural Police station,1,,12.519406,76.884609,POINT(76.884609 12.519406)
398,Rural S P Office,1,,11.98511,75.370254,POINT(75.370254 11.98511)
399,S P Office,1,,16.849389,74.59446,POINT(74.59446 16.849389)
400,S P Office,1,,11.578852,75.599672,POINT(75.599672 11.578852)
401,S.J. Park Police,1,,12.960948,77.58313,POINT(77.58313 12.960948)
402,SC / ST Cell,1,,15.806464,78.042381,POINT(78.042381 15.806464)
403,SI office,1,,15.352676,76.154405,POINT(76.154405 15.352676)
404,SP Office,1,,15.871698,74.517055,POINT(74.517055 15.871698)
405,SP office,1,,13.312135,75.774351,POINT(75.774351 13.312135)
406,SP office,1,,13.312179,75.774351,POINT(75.774351 13.312179)
407,Sadar Bazaar Police Station,1,,17.655771,75.911643,POINT(75.911643 17.655771)
408,Sadhashivanagar Police Station,1,,13.014966,77.572487,POINT(77.572487 13.014966)
409,Sagar Rural Police Station,1,,14.167833,75.032235,POINT(75.032235 14.167833)
410,Sagar Urban Police Station,1,,14.167744,75.023139,POINT(75.023139 14.167744)
411,Sakhar Peth Police Station,1,,17.675869,75.912996,POINT(75.912996 17.675869)
412,Salem Town Police Station,1,,11.65394,78.160485,POINT(78.160485 11.65394)
413,Sangareddy Police Station,1,,17.625176,78.082632,POINT(78.082632 17.625176)
414,Sanguem Police Station,1,,15.228436,74.154209,POINT(74.154209 15.228436)
